paper_id,title,strata,keywords,pscore,treatment,AVG_rating,conf_year,transformed_keywords
BJOFETxR-,Learning to Represent Programs with Graphs,3,"[""programs"", ""source code"", ""graph neural networks""]",0.5171436514996337,0,8.0,2018, programs source_code graph_neural_networks
BJQPG5lR-,Avoiding degradation in deep feed-forward networks by phasing out skip-connections,3,"[""optimization"", ""vanishing gradients"", ""shattered gradients"", ""skip-connections""]",0.4805375010603333,0,6.0,2018, optimization vanishing_gradients shattered_gradients skip_connections
BJQRKzbA-,Hierarchical Representations for Efficient Architecture Search,3,"[""deep learning"", ""architecture search""]",0.49920686318602403,0,6.666666666666667,2018, deep_learning architecture_search
BJRIA3Fgg,Modularized Morphing of Neural Networks,3,"[""Deep learning"", ""Computer vision""]",0.47905240123501175,1,6.25,2017, deep_learning computer_vision
BJRZzFlRb,Compressing Word Embeddings via Deep Compositional Code Learning,3,"[""natural language processing"", ""word embedding"", ""compression"", ""deep learning""]",0.5689888094561175,0,7.0,2018, natural_language_processing word_embedding compression deep_learning
BJRxfZbAW,The Context-Aware Learner,3,[],0.4680691520667362,0,4.666666666666667,2018,
BJVEEF9lx,Learning Approximate Distribution-Sensitive Data Structures,3,"[""Unsupervised Learning""]",0.5723568999233525,1,3.6666666666666665,2017, unsupervised_learning
BJYwwY9ll,"Snapshot Ensembles: Train 1, Get M for Free",3,"[""Deep learning"", ""Computer vision""]",0.5100887528203907,1,8.0,2017, deep_learning computer_vision
BJ_MGwqlg,Rethinking Numerical Representations for Deep Neural Networks,3,"[""Deep learning""]",0.5435165589503443,1,5.333333333333333,2017, deep_learning
BJ_QxP1AZ,Unleashing the Potential of CNNs for Interpretable Few-Shot Learning,3,"[""Few-Shot Learning"", ""Neural Network Understanding"", ""Visual Concepts""]",0.5242104633557539,0,5.333333333333333,2018, few_shot_learning neural_network_understanding visual_concepts
BJ_UL-k0b,Recasting Gradient-Based Meta-Learning as Hierarchical Bayes,3,"[""meta-learning"", ""learning to learn"", ""hierarchical Bayes"", ""approximate Bayesian methods""]",0.5069542285142182,0,6.666666666666667,2018, meta_learning learning_to_learn hierarchical_bayes approximate_bayesian_methods
BJ_wN01C-,Deep Rewiring: Training very sparse deep networks,3,"[""deep learning"", ""pruning"", ""LSTM"", ""convolutional networks"", ""recurrent neural network"", ""sparse networks"", ""neuromorphic hardware"", ""energy efficient computing"", ""low memory hardware"", ""stochastic differential equation"", ""fokker-planck equation""]",0.4785946159308132,0,6.333333333333333,2018, deep_learning pruning lstm convolutional_networks recurrent_neural_network sparse_networks neuromorphic_hardware energy_efficient_computing low_memory_hardware stochastic_differential_equation fokker_planck_equation
BJa0ECFxe,Information Dropout: learning optimal representations through noise,3,"[""Theory"", ""Deep learning""]",0.5174499000094912,1,5.333333333333333,2017, theory deep_learning
BJaU__eCZ,Hallucinating brains with artificial brains,3,"[""3D fMRI data"", ""Deep Learning"", ""Generative Adversarial Network"", ""Classification""]",0.4453278851484654,0,6.333333333333333,2018, 3d_fmri_data deep_learning generative_adversarial_network classification
BJbD_Pqlg,Human perception in computer vision,3,"[""Computer vision"", ""Transfer Learning""]",0.5032290335063966,1,6.333333333333333,2017, computer_vision transfer_learning
BJcAWaeCW,Graph Topological Features via GAN,3,"[""graph topology"", ""GAN"", ""network science"", ""hierarchical learning""]",0.4208776144021058,0,3.6666666666666665,2018, graph_topology gan network_science hierarchical_learning
BJehNfW0-,Do GANs learn the distribution? Some Theory and Empirics,2,"[""Generative Adversarial Networks"", ""mode collapse"", ""birthday paradox"", ""support size estimation""]",0.37269123842101676,0,6.666666666666667,2018, generative_adversarial_networks mode_collapse birthday_paradox support_size_estimation
BJgPCveAW,Characterizing Sparse Connectivity Patterns in Neural Networks,3,"[""Machine learning"", ""Neural networks"", ""Sparse neural networks"", ""Pre-defined sparsity"", ""Scatter"", ""Connectivity patterns"", ""Adjacency matrix"", ""Parameter Reduction"", ""Morse code""]",0.5377813808710649,0,4.333333333333333,2018, machine_learning neural_networks sparse_neural_networks pre_defined_sparsity scatter connectivity_patterns adjacency_matrix parameter_reduction morse_code
BJgVaG-Ab,AUTOMATA GUIDED HIERARCHICAL REINFORCEMENT LEARNING FOR ZERO-SHOT SKILL COMPOSITION,3,"[""Hierarchical reinforcement learning"", ""temporal logic"", ""skill composition""]",0.48379863972953774,0,4.0,2018, hierarchical_reinforcement_learning temporal_logic skill_composition
BJgd7m0xRZ,Unsupervised Adversarial Anomaly  Detection using One-Class Support Vector Machines,3,"[""anomaly detection"", ""one class support vector machine"", ""adversarial learning""]",0.48124729642640107,0,4.0,2018, anomaly_detection one_class_support_vector_machine adversarial_learning
BJh6Ztuxl,Fine-grained Analysis of Sentence Embeddings Using Auxiliary Prediction Tasks,3,"[""Natural language processing"", ""Deep learning""]",0.5850871284164161,1,8.0,2017, natural_language_processing deep_learning
BJhZeLsxx,What does it take to generate natural textures?,3,"[""Deep learning"", ""Unsupervised Learning""]",0.5467472963352108,1,7.666666666666667,2017, deep_learning unsupervised_learning
BJhxcGZCW,Generative Discovery of Relational Medical Entity Pairs,3,"[""Knowledge Discovery"", ""Generative Modeling"", ""Medical"", ""Entity Pair""]",0.46828010887443616,0,3.3333333333333335,2018, knowledge_discovery generative_modeling medical entity_pair
BJij4yg0Z,A Bayesian Perspective on Generalization and Stochastic Gradient Descent,3,"[""generalization"", ""stochastic gradient descent"", ""stochastic differential equations"", ""scaling rules"", ""large batch training"", ""bayes theorem"", ""batch size""]",0.5045679927984038,0,5.666666666666667,2018, generalization stochastic_gradient_descent stochastic_differential_equations scaling_rules large_batch_training bayes_theorem batch_size
BJj6qGbRW,Few-Shot Learning with Graph Neural Networks,3,[],0.5254222830608773,0,7.0,2018,
BJjBnN9a-,Continuous Convolutional Neural Networks for Image Classification,3,"[""convolutional neural networks"", ""image classification"", ""deep learning"", ""feature representation"", ""hilbert maps"", ""reproducing kernel hilbert space""]",0.5334983787054971,0,5.0,2018, convolutional_neural_networks image_classification deep_learning feature_representation hilbert_maps reproducing_kernel_hilbert_space
BJjn-Yixl,Attentive Recurrent Comparators,3,"[""Deep learning"", ""Computer vision""]",0.5877755467544374,1,4.0,2017, deep_learning computer_vision
BJjquybCW,The loss surface and expressivity of deep convolutional neural networks,3,"[""convolutional neural networks"", ""loss surface"", ""expressivity"", ""critical point"", ""global minima"", ""linear separability""]",0.5046459323623339,0,5.5,2018, convolutional_neural_networks loss_surface expressivity critical_point global_minima linear_separability
BJk59JZ0b,Guide Actor-Critic for Continuous Control,3,"[""Reinforcement learning"", ""actor-critic"", ""continuous control""]",0.414873280238749,0,5.666666666666667,2018, reinforcement_learning actor_critic continuous_control
BJk7Gf-CZ,Global Optimality Conditions for Deep Neural Networks,3,"[""deep linear neural networks"", ""global optimality"", ""deep learning""]",0.4209770769161217,0,6.666666666666667,2018, deep_linear_neural_networks global_optimality deep_learning
BJlrSmbAZ,Bayesian Uncertainty Estimation for Batch Normalized Deep Networks,3,"[""uncertainty estimation"", ""deep learning"", ""Bayesian learning"", ""batch normalization""]",0.5119860383661201,0,5.333333333333333,2018, uncertainty_estimation deep_learning bayesian_learning batch_normalization
BJluGHcee,Tensorial Mixture Models,3,"[""Deep learning"", ""Supervised Learning"", ""Unsupervised Learning""]",0.5149358293968784,1,5.333333333333333,2017, deep_learning supervised_learning unsupervised_learning
BJluxbWC-,Unseen Class Discovery in Open-world Classification,3,[],0.48745654393227467,0,4.666666666666667,2018,
BJlxmAKlg,ReasoNet: Learning to Stop Reading in Machine Comprehension,3,"[""Deep learning"", ""Natural language processing""]",0.5539553394900978,1,5.333333333333333,2017, deep_learning natural_language_processing
BJm4T4Kgx,Adversarial Machine Learning at Scale,3,"[""Computer vision"", ""Supervised Learning""]",0.4607259942865136,1,6.333333333333333,2017, computer_vision supervised_learning
BJmCKBqgl,DyVEDeep: Dynamic Variable Effort Deep Neural Networks,3,[],0.549905462312958,1,6.333333333333333,2017,
BJrFC6ceg,PixelCNN++: Improving the PixelCNN with Discretized Logistic Mixture Likelihood and Other Modifications,3,[],0.4784422040619716,1,6.666666666666667,2017,
BJtNZAFgg,Adversarial Feature Learning,2,[],0.3964535844684444,1,7.0,2017,
BJuWrGW0Z,Dynamic Neural Program Embeddings for Program Repair,3,"[""Program Embedding"", ""Program Semantics"", ""Dynamic Traces""]",0.5604990368710199,0,6.666666666666667,2018, program_embedding program_semantics dynamic_traces
BJubPWZRW,Cross-View Training for Semi-Supervised Learning,3,"[""semi-supervised learning"", ""image recognition"", ""sequence tagging"", ""dependency parsing""]",0.5169207705900849,0,4.666666666666667,2018, semi_supervised_learning image_recognition sequence_tagging dependency_parsing
BJuysoFeg,Revisiting Batch Normalization For Practical Domain Adaptation,3,[],0.4770399685056344,1,5.0,2017,
BJvVbCJCb,Neural Clustering By Predicting And Copying Noise,3,"[""unsupervised learning"", ""clustering"", ""deep learning""]",0.4944692247244617,0,5.0,2018, unsupervised_learning clustering deep_learning
BJvWjcgAZ,Sample-Efficient Deep Reinforcement Learning via Episodic Backward Update,3,"[""Deep Learning"", ""Reinforcement Learning""]",0.5071369077067452,0,5.0,2018, deep_learning reinforcement_learning
BJwFrvOeg,A Neural Knowledge Language Model,3,"[""Natural language processing"", ""Deep learning""]",0.5155530939935096,1,6.0,2017, natural_language_processing deep_learning
BJxhLAuxg,A Deep Learning Approach for Joint Video Frame and Reward Prediction in Atari Games,3,[],0.47656255497318467,1,4.0,2017,
BJy0fcgRZ,Capturing Human Category Representations by Sampling in Deep Feature Spaces,3,"[""category representations"", ""psychology"", ""cognitive science"", ""deep neural networks""]",0.5440310522699594,0,5.333333333333333,2018, category_representations psychology cognitive_science deep_neural_networks
BJypUGZ0Z,Accelerating Neural Architecture Search using Performance Prediction,3,[],0.5590271450978701,0,5.333333333333333,2018,
Bk-ofQZRb,TD Learning with Constrained Gradients,3,"[""Reinforcement Learning"", ""TD Learning"", ""DQN""]",0.4769366852107588,0,3.0,2018, reinforcement_learning td_learning dqn
Bk0FWVcgx,Topology and Geometry of Half-Rectified Network Optimization,3,"[""Theory"", ""Deep learning""]",0.4128853759653409,1,5.666666666666667,2017, theory deep_learning
Bk0MRI5lg,Bridging Nonlinearities and Stochastic Regularizers with Gaussian Error Linear Units,3,[],0.5132907627304438,1,4.666666666666667,2017,
Bk2TqVcxe,Discovering objects and their relations from entangled scene representations,3,[],0.5322278415607226,1,5.666666666666667,2017,
Bk346Ok0W,Sensor Transformation Attention Networks,3,"[""attention"", ""sensor-selection"", ""multi-sensor"", ""natural noise""]",0.5808618905869639,0,4.666666666666667,2018, attention sensor_selection multi_sensor natural_noise
Bk3F5Y9lx,Epitomic Variational Autoencoders,3,"[""Unsupervised Learning""]",0.4854770282670677,1,5.666666666666667,2017, unsupervised_learning
Bk67W4Yxl,Improved Architectures for Computer Go,3,"[""Games"", ""Supervised Learning"", ""Deep learning""]",0.41520225963045465,1,4.25,2017, games supervised_learning deep_learning
Bk6qQGWRb,Efficient Exploration through Bayesian   Deep Q-Networks,3,"[""Deep RL"", ""Thompson Sampling"", ""Posterior update""]",0.45240324752738265,0,5.333333333333333,2018, deep_rl thompson_sampling posterior_update
Bk7wvW-C-,Exploring Asymmetric Encoder-Decoder Structure for Context-based Sentence Representation Learning,3,"[""asymmetric structure"", ""RNN-CNN"", ""fast"", ""unsupervised"", ""representation"", ""sentence""]",0.5240969601303748,0,5.333333333333333,2018, asymmetric_structure rnn_cnn fast unsupervised representation sentence
Bk8BvDqex,Metacontrol for Adaptive Imagination-Based Optimization,3,"[""Deep learning"", ""Reinforcement Learning"", ""Optimization""]",0.5204267955631994,1,7.75,2017, deep_learning reinforcement_learning optimization
Bk8N0RLxx,Vocabulary Selection Strategies for Neural Machine Translation,3,"[""Natural language processing""]",0.48475533576238933,1,4.5,2017, natural_language_processing
Bk8ZcAxR-,Eigenoption Discovery through the Deep Successor Representation,3,"[""reinforcement learning"", ""options"", ""successor representation"", ""proto-value functions"", ""Atari"", ""Arcade Learning Environment""]",0.5010109625634394,0,7.333333333333333,2018, reinforcement_learning options successor_representation proto_value_functions atari arcade_learning_environment
Bk8aOm9xl,Surprise-Based Intrinsic Motivation for Deep Reinforcement Learning,3,"[""Reinforcement Learning""]",0.44645535008510384,1,6.0,2017, reinforcement_learning
Bk9zbyZCZ, Neural Map: Structured Memory for Deep Reinforcement Learning,3,"[""deep reinforcement learning"", ""deep learning"", ""memory""]",0.5478505431280035,0,7.333333333333333,2018, deep_reinforcement_learning deep_learning memory
BkA7gfZAb,Stable Distribution Alignment Using the Dual of the Adversarial Distance,3,"[""domain adaptation"", ""adversarial networks"", ""statistical distance"", ""duality""]",0.4770553331849172,0,5.666666666666667,2018, domain_adaptation adversarial_networks statistical_distance duality
BkCPyXm1l,SoftTarget Regularization: An Effective Technique to Reduce Over-Fitting in Neural Networks,3,"[""Deep learning"", ""Optimization"", ""Computer vision""]",0.5009766094611194,1,3.6666666666666665,2017, deep_learning optimization computer_vision
